"","countries","year","fert_index"
"12195","Cyprus",2006,1.514
"12196","Czech Republic",2006,1.34
"12197","Germany",2006,1.33
"12198","Djibouti",2006,3.839
"12200","Denmark",2006,1.85
"12201","Dominican Republic",2006,2.718
"12202","Algeria",2006,2.576
"12203","East Asia & Pacific (excluding high income)",2006,1.80453687495948
"12204","Early-demographic dividend",2006,2.95484819793205
"12205","East Asia & Pacific",2006,1.76316068377969
"12206","Europe & Central Asia (excluding high income)",2006,1.69457892452849
"12207","Europe & Central Asia",2006,1.61524483773641
"12208","Ecuador",2006,2.763
"12209","Egypt, Arab Rep.",2006,3.004
"12210","Euro area",2006,1.52272425400855
"12211","Eritrea",2006,4.881
"12212","Spain",2006,1.36
"12213","Estonia",2006,1.58
"12214","Ethiopia",2006,5.52
"12215","European Union",2006,1.53274527092905
"12216","Fragile and conflict affected situations",2006,4.93900581074964
"12217","Finland",2006,1.84
"12218","Fiji",2006,2.816
"12219","France",2006,2
"12220","Faroe Islands",2006,2.5
"12221","Micronesia, Fed. Sts.",2006,3.739
"12222","Gabon",2006,4.194
"12223","United Kingdom",2006,1.82
"12224","Georgia",2006,1.719
"12225","Ghana",2006,4.367
"12227","Guinea",2006,5.653
"12228","Gambia, The",2006,5.803
"12229","Guinea-Bissau",2006,5.332
"12230","Equatorial Guinea",2006,5.454
"12231","Greece",2006,1.38
"12232","Grenada",2006,2.321
"12233","Greenland",2006,2.256
"12234","Guatemala",2006,3.76
"12235","Guam",2006,2.599
"12236","Guyana",2006,2.824
"12237","High income",2006,1.7233405671953
"12238","Hong Kong SAR, China",2006,0.984
"12239","Honduras",2006,3.164
"12240","Heavily indebted poor countries (HIPC)",2006,5.64174382211317
"12241","Croatia",2006,1.47
"12242","Haiti",2006,3.667
"12243","Hungary",2006,1.34
"12244","IBRD only",2006,2.19556711926064
"12245","IDA & IBRD total",2006,2.69534245534583
"12246","IDA total",2006,4.40554480459029
"12247","IDA blend",2006,3.96047646349889
"12248","Indonesia",2006,2.489
"12249","IDA only",2006,4.67110742675738
"12251","India",2006,2.896
"12253","Ireland",2006,1.91
"12254","Iran, Islamic Rep.",2006,1.805
"12255","Iraq",2006,4.61
"12256","Iceland",2006,2.08
"12257","Israel",2006,2.88
"12258","Italy",2006,1.37
"12259","Jamaica",2006,2.325
"12260","Jordan",2006,3.646
"12261","Japan",2006,1.32
"12262","Kazakhstan",2006,2.36
"12263","Kenya",2006,4.878
"12264","Kyrgyz Republic",2006,2.7
"12265","Cambodia",2006,3.155
"12266","Kiribati",2006,3.895
"12268","Korea, Rep.",2006,1.123
"12269","Kosovo",2006,2.43
"12270","Kuwait",2006,2.554
"12271","Latin America & Caribbean (excluding high income)",2006,2.35911240692973
"12272","Lao PDR",2006,3.582
"12273","Lebanon",2006,1.678
"12274","Liberia",2006,5.366
"12275","Libya",2006,2.661
"12276","St. Lucia",2006,2.029
"12277","Latin America & Caribbean",2006,2.3388835352639
"12278","Least developed countries: UN classification",2006,4.76083242268272
"12279","Low income",2006,5.502127890118
"12280","Liechtenstein",2006,1.43
"12281","Sri Lanka",2006,2.283
"12282","Lower middle income",2006,3.1356242417809
"12283","Low & middle income",2006,2.70460844692794
"12284","Lesotho",2006,3.473
"12285","Late-demographic dividend",2006,1.63310363847054
"12286","Lithuania",2006,1.33
"12287","Luxembourg",2006,1.65
"12288","Latvia",2006,1.46
"12289","Macao SAR, China",2006,0.869
"12290","St. Martin (French part)",2006,1.82
"12291","Morocco",2006,2.468
"12293","Moldova",2006,1.227
"12294","Madagascar",2006,4.952
"12295","Maldives",2006,2.295
"12296","Middle East & North Africa",2006,2.856606375528
"12297","Mexico",2006,2.483
"12298","Marshall Islands",2006,4.5
"12299","Middle income",2006,2.4626462362129
"12300","Macedonia, FYR",2006,1.5
"12301","Mali",2006,6.76
"12302","Malta",2006,1.36
"12303","Myanmar",2006,2.652
"12304","Middle East & North Africa (excluding high income)",2006,2.84435029470346
"12305","Montenegro",2006,1.832
"12306","Mongolia",2006,2.245
"12308","Mozambique",2006,5.707
"12309","Mauritania",2006,5.058
"12310","Mauritius",2006,1.77
"12311","Malawi",2006,5.901
"12312","Malaysia",2006,2.146
"12313","North America",2006,2.05567432070072
"12314","Namibia",2006,3.635
"12315","New Caledonia",2006,2.29
"12316","Niger",2006,7.695
"12317","Nigeria",2006,5.958
"12318","Nicaragua",2006,2.622
"12319","Netherlands",2006,1.72
"12320","Norway",2006,1.9
"12321","Nepal",2006,3.151
"12323","New Zealand",2006,2.01
"12324","OECD members",2006,1.80248501573311
"12325","Oman",2006,2.912
"12326","Other small states",2006,3.40070314881994
"12327","Pakistan",2006,4.02
"12328","Panama",2006,2.55
"12329","Peru",2006,2.648
"12330","Philippines",2006,3.404
"12332","Papua New Guinea",2006,4.21
"12333","Poland",2006,1.27
"12334","Pre-demographic dividend",2006,5.84822443322529
"12335","Puerto Rico",2006,1.7123
"12336","Korea, Dem. People’s Rep.",2006,2.006
"12337","Portugal",2006,1.37
"12338","Paraguay",2006,2.97
"12339","Pacific island small states",2006,3.5905171130392
"12340","Post-demographic dividend",2006,1.65863817307915
"12341","French Polynesia",2006,2.216
"12342","Qatar",2006,2.428
"12343","Romania",2006,1.42
"12344","Russian Federation",2006,1.3
"12345","Rwanda",2006,5.027
"12346","South Asia",2006,3.02466111816577
"12347","Saudi Arabia",2006,3.224
"12348","Sudan",2006,4.956
"12349","Senegal",2006,5.198
"12350","Singapore",2006,1.28
"12351","Solomon Islands",2006,4.459
"12352","Sierra Leone",2006,5.69
"12353","El Salvador",2006,2.322
"12355","Somalia",2006,7.218
"12356","Serbia",2006,1.43
"12357","Sub-Saharan Africa (excluding high income)",2006,5.48054115315487
"12358","South Sudan",2006,5.721
"12359","Sub-Saharan Africa",2006,5.48009144671371
"12360","Small states",2006,3.16106417356314
"12361","Sao Tome and Principe",2006,4.974
"12362","Suriname",2006,2.586
"12363","Slovak Republic",2006,1.25
"12364","Slovenia",2006,1.31
"12365","Sweden",2006,1.85
"12366","Swaziland",2006,3.818
"12368","Seychelles",2006,2.1
"12369","Syrian Arab Republic",2006,3.312
"12371","Chad",2006,6.992
"12372","East Asia & Pacific (IDA & IBRD countries)",2006,1.80204613527794
"12373","Europe & Central Asia (IDA & IBRD countries)",2006,1.65699249547628
"12374","Togo",2006,5.123
"12375","Thailand",2006,1.561
"12376","Tajikistan",2006,3.51
"12377","Turkmenistan",2006,2.569
"12378","Latin America & the Caribbean (IDA & IBRD countries)",2006,2.35802683078754
"12379","Middle East & North Africa (IDA & IBRD countries)",2006,2.82678231233835
"12380","Timor-Leste",2006,6.01625
"12381","Tonga",2006,4.104
"12382","South Asia (IDA & IBRD)",2006,3.02466111816577
"12383","Sub-Saharan Africa (IDA & IBRD countries)",2006,5.48009144671371
"12384","Trinidad and Tobago",2006,1.78
"12385","Tunisia",2006,2.03
"12386","Turkey",2006,2.219
"12388","Tanzania",2006,5.616
"12389","Uganda",2006,6.507
"12390","Ukraine",2006,1.31
"12391","Upper middle income",2006,1.81098190342715
"12392","Uruguay",2006,2.142
"12393","United States",2006,2.108
"12394","Uzbekistan",2006,2.39
"12395","St. Vincent and the Grenadines",2006,2.149
"12396","Venezuela, RB",2006,2.595
"12398","Virgin Islands (U.S.)",2006,2.02
"12399","Vietnam",2006,1.901
"12400","Vanuatu",2006,3.76
"12401","West Bank and Gaza",2006,4.7
"12402","World",2006,2.55170123332238
"12403","Samoa",2006,4.46
"12404","Yemen, Rep.",2006,5.347
"12405","South Africa",2006,2.627
"12406","Congo, Dem. Rep.",2006,6.725
"12407","Zambia",2006,5.963
"12408","Zimbabwe",2006,4.012
"12409","Aruba",2007,1.741
"12410","Andorra",2007,1.18
"12411","Afghanistan",2007,6.437
"12412","Angola",2007,6.619
"12413","Albania",2007,1.635
"12414","Arab World",2007,3.44313489066242
"12415","United Arab Emirates",2007,2.004
"12416","Argentina",2007,2.413
"12417","Armenia",2007,1.726
"12419","Antigua and Barbuda",2007,2.183
"12420","Australia",2007,1.959
"12421","Austria",2007,1.38
"12422","Azerbaijan",2007,1.97
"12423","Burundi",2007,6.566
"12424","Belgium",2007,1.82
"12425","Benin",2007,5.365
"12426","Burkina Faso",2007,6.116
"12427","Bangladesh",2007,2.521
"12428","Bulgaria",2007,1.49
"12429","Bahrain",2007,2.292
"12430","Bahamas, The",2007,1.877
"12431","Bosnia and Herzegovina",2007,1.253
"12432","Belarus",2007,1.37
"12433","Belize",2007,2.893
"12434","Bermuda",2007,1.76
"12435","Bolivia",2007,3.427
"12436","Brazil",2007,1.944
"12437","Barbados",2007,1.768
"12438","Brunei Darussalam",2007,1.982
"12439","Bhutan",2007,2.636
"12440","Botswana",2007,2.921
"12441","Central African Republic",2007,4.902
"12442","Canada",2007,1.6589
"12443","Central Europe and the Baltics",2007,1.38113331310186
"12444","Switzerland",2007,1.46
"12445","Channel Islands",2007,1.42
"12446","Chile",2007,1.887
"12447","China",2007,1.526
"12448","Cote d'Ivoire",2007,5.392
"12449","Cameroon",2007,5.235
"12450","Congo, Rep.",2007,5.063
"12451","Colombia",2007,2.118
"12452","Comoros",2007,4.927
"12453","Cabo Verde",2007,2.665
"12454","Costa Rica",2007,2.006
"12455","Caribbean small states",2007,2.22844165639279
"12456","Cuba",2007,1.636
"12457","Curacao",2007,2
"12459","Cyprus",2007,1.504
"12460","Czech Republic",2007,1.45
"12461","Germany",2007,1.37
"12462","Djibouti",2007,3.744
"12464","Denmark",2007,1.84
"12465","Dominican Republic",2007,2.687
"12466","Algeria",2007,2.661
"12467","East Asia & Pacific (excluding high income)",2007,1.80456167470718
"12468","Early-demographic dividend",2007,2.90596039931553
"12469","East Asia & Pacific",2007,1.76832751634328
"12470","Europe & Central Asia (excluding high income)",2007,1.76185354990587
"12471","Europe & Central Asia",2007,1.65949717702952
"12472","Ecuador",2007,2.736
"12473","Egypt, Arab Rep.",2007,3.016
"12474","Euro area",2007,1.53952935145859
"12475","Eritrea",2007,4.818
"12476","Spain",2007,1.38
"12477","Estonia",2007,1.69
"12478","Ethiopia",2007,5.353
"12479","European Union",2007,1.55812153834865
"12480","Fragile and conflict affected situations",2007,4.8741363157314
"12481","Finland",2007,1.83
"12482","Fiji",2007,2.774
"12483","France",2007,1.98
"12484","Faroe Islands",2007,2.6
"12485","Micronesia, Fed. Sts.",2007,3.661
"12486","Gabon",2007,4.164
"12487","United Kingdom",2007,1.86
"12488","Georgia",2007,1.758
"12489","Ghana",2007,4.33
"12491","Guinea",2007,5.575
"12492","Gambia, The",2007,5.799
"12493","Guinea-Bissau",2007,5.267
"12494","Equatorial Guinea",2007,5.391
"12495","Greece",2007,1.38
"12496","Grenada",2007,2.301
"12497","Greenland",2007,2.299
"12498","Guatemala",2007,3.664
"12499","Guam",2007,2.562
"12500","Guyana",2007,2.787
"12501","High income",2007,1.74925828958723
"12502","Hong Kong SAR, China",2007,1.028
"12503","Honduras",2007,3.039
"12504","Heavily indebted poor countries (HIPC)",2007,5.55855626903703
"12505","Croatia",2007,1.48
"12506","Haiti",2007,3.579
"12507","Hungary",2007,1.32
"12508","IBRD only",2007,2.18122942203781
"12509","IDA & IBRD total",2007,2.67862304206252
"12510","IDA total",2007,4.35719975416166
"12511","IDA blend",2007,3.95472956310883
"12512","Indonesia",2007,2.497
"12513","IDA only",2007,4.59634008320549
"12515","India",2007,2.826
"12517","Ireland",2007,2.01
"12518","Iran, Islamic Rep.",2007,1.788
"12519","Iraq",2007,4.623
"12520","Iceland",2007,2.09
"12521","Israel",2007,2.9
"12522","Italy",2007,1.4
"12523","Jamaica",2007,2.289
"12524","Jordan",2007,3.613
"12525","Japan",2007,1.34
"12526","Kazakhstan",2007,2.5
"12527","Kenya",2007,4.825
"12528","Kyrgyz Republic",2007,2.7
"12529","Cambodia",2007,3.086
"12530","Kiribati",2007,3.883
"12532","Korea, Rep.",2007,1.25
"12533","Kosovo",2007,2.43
"12534","Kuwait",2007,2.525
"12535","Latin America & Caribbean (excluding high income)",2007,2.31475439365564
"12536","Lao PDR",2007,3.511
"12537","Lebanon",2007,1.627
"12538","Liberia",2007,5.277
"12539","Libya",2007,2.65
"12540","St. Lucia",2007,2.022
"12541","Latin America & Caribbean",2007,2.29552527219324
"12542","Least developed countries: UN classification",2007,4.68288237272577
"12543","Low income",2007,5.42389441035419
"12544","Liechtenstein",2007,1.42
"12545","Sri Lanka",2007,2.274
"12546","Lower middle income",2007,3.09311728283768
"12547","Low & middle income",2007,2.68740125632031
"12548","Lesotho",2007,3.412
"12549","Late-demographic dividend",2007,1.63992654112151
"12550","Lithuania",2007,1.36
"12551","Luxembourg",2007,1.61
"12552","Latvia",2007,1.54
"12553","Macao SAR, China",2007,0.909
"12554","St. Martin (French part)",2007,1.82
"12555","Morocco",2007,2.48
"12557","Moldova",2007,1.242
"12558","Madagascar",2007,4.87
"12559","Maldives",2007,2.261
"12560","Middle East & North Africa",2007,2.85080724262029
"12561","Mexico",2007,2.447
"12562","Marshall Islands",2007,4.5
"12563","Middle income",2007,2.44695492860592
"12564","Macedonia, FYR",2007,1.479
"12565","Mali",2007,6.719
"12566","Malta",2007,1.35
"12567","Myanmar",2007,2.585
"12568","Middle East & North Africa (excluding high income)",2007,2.84474897181149
"12569","Montenegro",2007,1.82
"12570","Mongolia",2007,2.324
"12572","Mozambique",2007,5.674
"12573","Mauritania",2007,5.002
"12574","Mauritius",2007,1.74
"12575","Malawi",2007,5.823
"12576","Malaysia",2007,2.093
"12577","North America",2007,2.0736898833673
"12578","Namibia",2007,3.616
"12579","New Caledonia",2007,2.2
"12580","Niger",2007,7.688
"12581","Nigeria",2007,5.93
"12582","Nicaragua",2007,2.571
"12583","Netherlands",2007,1.72
"12584","Norway",2007,1.9
"12585","Nepal",2007,3.012
"12587","New Zealand",2007,2.18
"12588","OECD members",2007,1.82197807724766
"12589","Oman",2007,2.892
"12590","Other small states",2007,3.36180880859447
"12591","Pakistan",2007,3.98
"12592","Panama",2007,2.541
"12593","Peru",2007,2.616
"12594","Philippines",2007,3.324
"12596","Papua New Guinea",2007,4.157
"12597","Poland",2007,1.31
"12598","Pre-demographic dividend",2007,5.79216092308236
"12599","Puerto Rico",2007,1.6505
"12600","Korea, Dem. People’s Rep.",2007,2.005
"12601","Portugal",2007,1.35
"12602","Paraguay",2007,2.907
"12603","Pacific island small states",2007,3.5509813613708
"12604","Post-demographic dividend",2007,1.68742616804623
"12605","French Polynesia",2007,2.184
"12606","Qatar",2007,2.312
"12607","Romania",2007,1.45
"12608","Russian Federation",2007,1.41
"12609","Rwanda",2007,4.895
"12610","South Asia",2007,2.95618711192305
"12611","Saudi Arabia",2007,3.16
"12612","Sudan",2007,4.873
"12613","Senegal",2007,5.177
"12614","Singapore",2007,1.29
"12615","Solomon Islands",2007,4.412
"12616","Sierra Leone",2007,5.565
"12617","El Salvador",2007,2.253
"12619","Somalia",2007,7.14
"12620","Serbia",2007,1.38
"12621","Sub-Saharan Africa (excluding high income)",2007,5.42121681313893
"12622","South Sudan",2007,5.638
"12623","Sub-Saharan Africa",2007,5.42080805628976
"12624","Small states",2007,3.12933094448299
"12625","Sao Tome and Principe",2007,4.927
"12626","Suriname",2007,2.553
"12627","Slovak Republic",2007,1.27
"12628","Slovenia",2007,1.38
"12629","Sweden",2007,1.88
"12630","Swaziland",2007,3.761
"12631","Sint Maarten (Dutch part)",2007,1.5
"12632","Seychelles",2007,2.24
"12633","Syrian Arab Republic",2007,3.238
"12635","Chad",2007,6.901
"12636","East Asia & Pacific (IDA & IBRD countries)",2007,1.80209777036197
"12637","Europe & Central Asia (IDA & IBRD countries)",2007,1.72172740464043
"12638","Togo",2007,5.064
"12639","Thailand",2007,1.557
"12640","Tajikistan",2007,3.495
"12641","Turkmenistan",2007,2.523
"12642","Latin America & the Caribbean (IDA & IBRD countries)",2007,2.31356901940931
"12643","Middle East & North Africa (IDA & IBRD countries)",2007,2.82761726142054
"12644","Timor-Leste",2007,5.7
"12645","Tonga",2007,4.059
"12646","South Asia (IDA & IBRD)",2007,2.95618711192305
"12647","Sub-Saharan Africa (IDA & IBRD countries)",2007,5.42080805628976
"12648","Trinidad and Tobago",2007,1.79
"12649","Tunisia",2007,2.04
"12650","Turkey",2007,2.193
"12652","Tanzania",2007,5.585
"12653","Uganda",2007,6.424
"12654","Ukraine",2007,1.345
"12655","Upper middle income",2007,1.81451647084678
"12656","Uruguay",2007,2.126
"12657","United States",2007,2.12
"12658","Uzbekistan",2007,2.55
"12659","St. Vincent and the Grenadines",2007,2.131
"12660","Venezuela, RB",2007,2.562
"12662","Virgin Islands (U.S.)",2007,1.97
"12663","Vietnam",2007,1.911
"12664","Vanuatu",2007,3.679
"12665","West Bank and Gaza",2007,4.627
"12666","World",2007,2.54274186062798
"12667","Samoa",2007,4.45
"12668","Yemen, Rep.",2007,5.18
"12669","South Africa",2007,2.58
"12670","Congo, Dem. Rep.",2007,6.646
"12671","Zambia",2007,5.911
"12672","Zimbabwe",2007,4.022
"12673","Aruba",2008,1.728
"12674","Andorra",2008,1.25
"12675","Afghanistan",2008,6.218
"12676","Angola",2008,6.559
"12677","Albania",2008,1.625
"12678","Arab World",2008,3.43703292025418
"12679","United Arab Emirates",2008,1.948
"12680","Argentina",2008,2.396
"12681","Armenia",2008,1.707
"12683","Antigua and Barbuda",2008,2.164
"12684","Australia",2008,1.984
"12685","Austria",2008,1.42
"12686","Azerbaijan",2008,1.9
"12687","Burundi",2008,6.48
"12688","Belgium",2008,1.85
"12689","Benin",2008,5.272
"12690","Burkina Faso",2008,6.036
"12691","Bangladesh",2008,2.449
"12692","Bulgaria",2008,1.56
"12693","Bahrain",2008,2.229
"12694","Bahamas, The",2008,1.891
"12695","Bosnia and Herzegovina",2008,1.27
"12696","Belarus",2008,1.42
"12697","Belize",2008,2.821
"12698","Bermuda",2008,1.77
"12699","Bolivia",2008,3.348
"12700","Brazil",2008,1.898
"12701","Barbados",2008,1.772
"12702","Brunei Darussalam",2008,1.977
"12703","Bhutan",2008,2.534
"12704","Botswana",2008,2.903
"12705","Central African Republic",2008,4.807
"12706","Canada",2008,1.6808
"12707","Central Europe and the Baltics",2008,1.46621365030044
"12708","Switzerland",2008,1.48
"12709","Channel Islands",2008,1.424
"12710","Chile",2008,1.865
"12711","China",2008,1.531
"12712","Cote d'Ivoire",2008,5.337
"12713","Cameroon",2008,5.166
"12714","Congo, Rep.",2008,5.052
"12715","Colombia",2008,2.08
"12716","Comoros",2008,4.87
"12717","Cabo Verde",2008,2.586
"12718","Costa Rica",2008,1.979
"12719","Caribbean small states",2008,2.206880455494
"12720","Cuba",2008,1.636
"12721","Curacao",2008,2.2
"12723","Cyprus",2008,1.496
"12724","Czech Republic",2008,1.51
"12725","Germany",2008,1.38
"12726","Djibouti",2008,3.653
"12728","Denmark",2008,1.89
"12729","Dominican Republic",2008,2.656
"12730","Algeria",2008,2.744
"12731","East Asia & Pacific (excluding high income)",2008,1.80517533121386
"12732","Early-demographic dividend",2008,2.85871506270979
"12733","East Asia & Pacific",2008,1.76967664795355
"12734","Europe & Central Asia (excluding high income)",2008,1.82996309666784
"12735","Europe & Central Asia",2008,1.71588177274869
"12736","Ecuador",2008,2.71
